index,tweet,humor,prejudice_woman,prejudice_lgbtiq,prejudice_inmigrant_race,gordofobia,mean_prejudice
240,"No hay feminista bonita, fuera de ser despreciables por dentro, también lo son por fuera.
Ley universal: Como es arriba es abajo, como es adentro es afuera.
¡Definitivamente el feminismo es cáncer! URL",0,1,0,0,0,3.0
22938,"MENTION Vaya un hombre y diga que escojala por el culo y las tetas, y ahí si les sale la moralidad a las mujeres 😒 pfffffff banales",0,1,0,0,0,2.0
1804,"Urge legislar para que se esterilicen feminazis, y que se prohíba el aborto.",0,1,0,0,0,3.8
24452,increíble veo mujeres quejándose de la letra “machista” de mi tema. Ah bueno seguid bailando canciones de reggeaton Hipócritas 😂,0,1,0,0,0,2.8
37553,"Puede ser un órgano mas o un bebé, según su madre lo quiera o no. Las mujeres deciden sobre la vida o la muerte con total impunidad. URL",0,1,0,0,0,2.6
37755,"MENTION MENTION Y eso que yo no soy tan creyente o el papa en persona pero se cuando una feminista trata de transgiversar algo para quedar bien con su comunidad 😄 ke es de lo que hablo, aceptarían a 1 macho en su comunidad? ke las golpee en la espalda fuerte como los machos?? eso creí ¡Salu2!😉",0,1,0,0,0,2.0
29039,"Lo más triste es que las mujeres que podrían criar seres humanos extraordinarios no quieren traer niños a este mundo corrompido. Si no nos hacemos cargo como tribu de nuestros niños y los cuido, protegemos y formamos, estamos destinados a desaparecer.",0,1,0,0,0,3.0
18159,"¿Una feminista tratando como tontas a las mujeres jóvenes?
Me pinchan y no me sacan sangre 😛 URL",0,1,0,0,0,2.4
19515,El progresismo y feminismo odia a la mujer. Pero ahí van muchas idiotas portando orgullosas los pañuelitos que las hacen menos. URL,0,1,0,0,0,2.4
33711,MENTION Este tipo de mujeres no captan que quién genera los círculos de violencia o cualquier ciclo son las mujeres encargadas de la crianza. Cuando expongan el rol importante que tiene la mujer las cosas cambiarán.,0,1,0,0,0,2.8
42818,"MENTION ""Por qué las adolescentes se visten como putas?""

Esta la decía mi ex 😡😡😡",0,1,0,0,0,3.4
18342,"Siempre me ha encantado ser mujer, sentirme atractiva, disfrutar de la caballosirad de los hombres.
Gracias a Irene Montero y a sus feminazis, ahora siento vergüenza.",0,1,0,0,0,3.4
31294,Las pelotas de frontón como las mujeres: entre más duro les pegues más rápido regresan.,0,1,0,0,0,5.0
3639,"En mi mundo woke, las mujeres y los hombres son iguales porque ninguna mujer es inferior al hombre, salvo que quieran ser guardias civiles y puedan ser un 15% peor que los hombres gracias al mero hecho de ser mujer. URL",0,1,0,0,0,3.4
21775,"El feminismo pone el grito en el cielo por algo tan tonto como una fotopolla (los hombres recibimos amenazas y cosas peores de imbéciles) y no dice nada de la MENOR violada en Igualada que ha tenido que ser operada y ha perdido un oído.

El feminismo es un chiste para niñatas.",0,1,0,0,0,4.0
21396,"MENTION MENTION MENTION Pues, justo las políticas feministas son las culpables de esa muerte.",0,1,0,0,0,3.0
18512,"MENTION MENTION MENTION Ya lo leí y lo entendí tan violenta las feminazis no? 
nadie te obliga a ir a una iglesia como el 99% de las personas normales pero le tienen tanto rencor ala religión para colmo a una sola pero si aceptan el budismo en sus marchas que contradictorias son 😂 URL",0,1,0,0,0,3.2
18316,"Por favor!!! Todos, todas y todes.
Que machistas estos de vox que solo incluyen a los hombres 😡 URL",0,1,0,0,0,2.0
1163,¿Qué esperabas si al 90% de personas que sigue son mujeres semi encueradas? Kjjjj,0,1,0,0,0,2.6
17616,Quieren andar con totona pelua y romantisar no depilarse las muy puercas pero les da asco el guevo pelú,0,1,0,0,0,3.4
25039,"MENTION Entiendo tu punto, no tengo hijas, si hijos y si mi uno de mis hijos ayudará a alguien así y después lo acusan injustamente de violador como crees q me sentiria ? Mejor hacer distancia, por desgracia esos grupos feministas con su odio a los hombres han logrado esto.",0,1,0,0,0,2.8
26776,"Claro, porque las feministas nunca dicen cosas como: ""te falta afecto femenino"" o ""lávate la p0lla, incel"" 🙄: URL",0,1,0,0,0,3.2
18327,Mas de lo mismo jajajajajajajajajajajaja me bardean feministas por ser provida y ahora los provida por creer en el machismo. ESTOY ESTALLADA JAJAJAJAJAJAJAJAJA URL,0,1,0,0,0,2.6
29148,"MENTION MENTION Esas son cuentas parodias, pero es cierto que existen mujeres con una mentalidad así.",0,1,0,0,0,2.0
17011,Las maromas que se lanzan estos para lavarles la cara a las feministas son dignas de las Paraolimpiadas URL,0,1,0,0,0,3.2
26071,"La violencia no tiene género, no estamos obligados a creerle a las mujeres solo por ser mujeres, las mujeres también mienten, también son violentas, matan, roban, secuestran… el feminismo es una ideología perversa que le permite a mujeres perversas perseguir hombres inocentes.",0,1,0,0,0,3.6
4894,"MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION Claro que no es feminista, ella sí aboga y lucha por los derechos de las mujeres, incluidas las que están por nacer.

Si fuera feminista abortera, sería antiderechos, como tú que eres antiderecho a la vida.",0,1,0,0,0,2.6
16997,"MENTION MENTION Creo que cai con los SocialJustice warrior y su tipico sistema de defensa Copito de Nieve que es sentirse oprimido por cierta ""comunidad machista Gamer"" no pos si hay chicas gaymers no tantas ya que solo les gusta estar encerradas en la cocina y por eso le echan la culpa a uno 🙄 URL",0,1,0,0,0,3.4
30338,"Ahora pensé en que la mayoría de edad para las mujeres debería ser a partir de los 15, y para los hombres a partir de 20... Y sip, es para verlas así 👀😋🥰🔥👠💋🔞
 trans gres or   HASHTAG   HASHTAG   URL",0,1,0,0,0,3.8
25052,"«Solo soy honesto»

Verán… 

Esta es mi teoría. Para la mayoría de mujeres, si eres un buen prospecto y en general un buen hombre. Un estómago inflado como globo por la cerveza no es un gran problema. 

+ URL",0,1,0,0,0,2.4
6920,"Amigas frminazis: a 15 minutos de Puebla rumbo a Tlaxcala hay un pueblito que se llama Tenancíngo,
famoso por ser de los mayores traficantes de mujeres en el país ¿por
qué no se organizan y llegan a hacer sus desmadres ahí? Imagínense tremendo",0,1,0,0,0,4.0
1896,Hace falta mas feminidad y menos feminismo. URL,0,1,0,0,0,2.6
37047,"Mientras no vea a una trabajando en esto, no creeré en su lucha por la igualdad (Yo no se si será casualidad o que, pero todas las mujeres que trabajan conmigo, ganan lo mismo y varias bastante mas que yo. Creo que deberé luchar por la igualdad...) URL",0,1,0,0,0,3.2
34391,¿Estas feministas creen que están en el mundo sin intervención de sus padres y abuelos?. Habrá que recordarles que sus apellidos privienen de sus antepasados varones. URL,0,1,0,0,0,3.0
2677,"Quien coño, quien coño creo la gravedad. Las mujeres existen?",0,1,0,0,0,1.8
10239,Parece que algunas feministas tienen envidia de nepe: URL,0,1,0,0,0,3.0
7454,"MENTION La locura feminazi no conoce límites.

URL",0,1,0,0,0,3.6
25057,"¿Realmente creen que me dan miedo las feminazis? Yo ire hasta una de las marchas de esas locas, y sin la ayuda de nadie, violare a todas esas perras con sus tetas al aire. Y a las más buenas las embarazare.🔥👊❤
 Femi Nazi   HASHTAG   HASHTAG    south park   URL",0,1,0,0,0,4.6
11289,"En la cenicienta un ratón coge un hilo para enhebrarlo, si lo quitas una ratona y le dice esto es cosa de mujeres, creo que Irene Tontero lo ha visto esta película q sn……",0,1,0,0,0,3.0
17519,"LA ESENCIA DEL FEMINISMO ES LO QUE VAIS A VER EN ESTE VIDEO. COMPORTARSE COMO ANIMALES IRRACIONALES 

URL

Nunca mejor metáfora de lo que es el Feminismo. No lo vamos a calificar para que las ""feministas"" no nos censuren.",0,1,0,0,0,3.4
42387,"MENTION El patriarcado opresor.

Los privilegios feminazis.

 STOPFEMINAZIS   URL",0,1,0,0,0,3.4
22677,En 2025 llegará la primera mujer a la luna... el chiste se cuenta solo. HASHTAG   HASHTAG    Risas    Hemos Vuelto  ,0,1,0,0,0,3.2
40204,"MENTION MENTION MENTION Conclusión: no, la Iglesia no respalda que tu marido te viole. La violación no es amor, por tanto no debería tener cabida dentro del matrimonio. El débito conyugal busca la unión y el amor entre esposos, la donación y generosidad.",0,1,0,0,0,2.0
19410,"MENTION Q asco me da esa mina! encima es feminista, no me sorprende 🤢🤮",0,1,0,0,0,3.2
33282,"Oye que ya sé que no son horas pero que resulta que la polémica del día es: Que las mujeres que vuelven a casa borrachas lleguen sin que les maten ni violen ¿A favor o en contra?
Y he pensado que ya está bien de que existan los gilipollas, no? Vamos, un planteamiento que hago",0,1,0,0,0,2.8
34554,¿Por qué las feministas compiten por ver quién es más misándrica? 🤔 URL,0,1,0,0,0,2.8
13785,Hasta el día de la mujer nos cagaron las feministas,0,1,0,0,0,2.6
29592,"MENTION ke wen meme dejo esa machirula de verde xD
Las feministas ya le dieron nombre le dicen ""Hembristas"" ke por alguna razon extraña estan aliados con los machistas.......???? si es tan pelotudo como se oye y dicen que no son pañuelos verdes aunque lleven uno 🤔🤔🤢? 

¿  Sera Ley   ???? URL",0,1,0,0,0,2.8
34999,"Para las feministas, las mujeres que no siguen sus ideales, son mujeres de segunda: URL",0,1,0,0,0,2.8
3245,"Antifas: ""Promovemos una educación en valores feministas""

*Proceden a escrachar a una mujer* URL",0,1,0,0,0,2.6
8925,no hay mujer mas nefasta que una feminista machista. URL,0,1,0,0,0,3.4
7125,MENTION Eso es porque las feministas están tranquilitas.,0,1,0,0,0,2.4
28228,El nuevo álbum del duki esta guapo pero para cuando me mandas foto de tus tetas,0,1,0,0,0,3.2
29762,MENTION Me marche de Twitter porque necesitaba un parón y ahora he vuelto. Venga esas foto tetas!,0,1,0,0,0,3.2
3138,"Las mismas hijuepütas y los mismos hijepütas feos, horribles de siempre defendiendo a los delincuentes, para variar son feministas y aliados pan de dulce que están defendiendo a delincuentes, extorsiónadores y violadores.",0,1,0,0,0,3.2
14774,"MENTION Subnormal tu madre por no abortarte con lo feminista que se volvió su ""españita"" URL",0,1,0,0,0,3.2
31460,Vaya culo guarra,0,1,0,0,0,3.0
5405,"Baile marciano

Jo tio, el otro dia me pillo una nave marciana me llevaron a dar unas cuantas orbitas

 que tal las marcianas? 
 muz raras, tienen las tetas en la espalda

 que raro! 
 si, pero no veas como mola al bailar...

HASHTAG    monstruo  ",0,1,0,0,0,2.8
91896,Hay un patrón entre estudiar magisterio y ser puta que no me entra en la cabeza,0,1,0,0,0,3.6
91916,MENTION Y vosotras no decidís si nos parecéis unas putas o no,0,1,0,0,0,3.4
91926,"Estoy ahora mismo, no cuento ningún hombre en tirantes o pantalón ajustado. Las 7 tías que hay van todas en sujetador y mallas URL",0,1,0,0,0,3.0
2256,"-¿Qué es rosa y se deshace en la boca? 
-El clítoris de una leprosa. 

HASHTAG   HASHTAG  ",0,1,0,0,0,2.8
2269,"Las niñitas y señoras sin vida que vais de feministas y que habéis defendido con falacias como ""son sus costumbres"" la imposición del hiyab a otras mujeres, ahora que estáis viendo que están matando a muchas por protestar contra él, ¿no os sentís ratas miserables? Deberíais.",0,1,0,0,0,3.2
8813,"Ya sabemos lo que son las ""feministas"" URL",0,1,0,0,0,2.6
6552,"MENTION El feminismo es cáncer, y ella con su ser solo lo confirma.",0,1,0,0,0,3.6
18998,"Se acabó el preguntarle a una trabajadora de mal humor que si está con la regla. Sería arriesgado. Sería recordarle que, si está en su puesto de trabajo, es porque quiere: una ley le permite irse a casa y no tener que aguantar nunca más esa pregunta.
 URL",0,1,0,0,0,2.8
25159,"-Hay que dar voz a las mujeres.

-Vale, es que es una coña entre nosotros que se está politizando.

-A ti no, tú cállate que estás más guapa. URL",0,1,0,0,0,4.0
9228,"MENTION MENTION Me la imagino venga a mirar su foto una y otra vez intentando descifrar que era lo que le estaban diciendo y pensando ""seguro que hablan en clave de mis tetas,  pero coño yo no me las veo arrugadas"" 😂😂😂",0,1,0,0,0,3.0
24996,"HASHTAG   
-Tengo 11 años. Mi padre y sus amigos me violan por turnos todos los viernes. Me quiero suicidar.
*No me cuentes tu vida y quita del medio, joder, que estoy viendo la final del mundial de fútbol.
-¿Femenino?
*Te daré tu merecido, zorra.",0,1,0,0,0,4.8
21047,Eh nena! He visto tu tweet sobre que los hombres son basura y solo quería hacerte saber que estoy de acuerdo. Sin embargo soy un hombre (lo sé ugh 🤢🤢) y soy de tu bando. Por cierto no me habia dado cuenta de lo gordas que son tus tetas hasta ahora pero son asombrosas.,0,1,0,0,0,4.0
20624,"Arte de la guerra aplicada al amor (para mujeres):
Mostrar una posición de debilidad, cuando estas en una posición fuerte, para atraer a tu presa y atraparla.",0,1,0,0,0,3.4
42054,El verdadero factor de riesgo es pensar que el feminismo ayuda a las mujeres: URL,0,1,0,0,0,2.8
15388,"Yo no soy feminista, soy feministo. Ya vale de este lenguaje ofensivo y machista! 😡😡😡",0,1,0,0,0,2.2
7223,"Enrique, futuro abusador sexual escrachado por el feminismo. Saludenlo al aliado que se va URL",0,1,0,0,0,3.0
24982,"MENTION Yo no veo fútbol femenino, pero tampoco veo carreras de Fórmula 1.
Porque no ver futbol femenino no me hace machista, así como no ver carreras de Fórmula 1, no me hacen ""bolidofóbico"".

Hay que madurar, señora.",0,1,0,0,0,3.0
2571,No tengo chocho. Voy a opinar qué deberían hacer las mujeres con el suyo. URL,0,1,0,0,0,2.2
39702,"Nadie está a salvo de las consecuencias del feminismo.
Ni siquiera las propias feministas. URL",0,1,0,0,0,2.6
2807,"Irene...y sus ""locuras feministas"". URL",0,1,0,0,0,2.8
31170,"Entré a OnlyFans para ver cómo era, mientras los hombres venden cursos de mecánica avanzada, alta cocina, aviación, artes y oficios especializados, las mujeres solo venden pornografía.

Cada quien ofrece lo que tiene.",0,1,0,0,0,4.4
817,"DICEN SER SER ""FEMINIISTAS DE GÉNERO"" PERO EN REALIDAD SE SIENTEN DE LA ""ESPECIE CANINA""

URL

Esta es la manera de las seguidoras de la ""Ideología de Género"" de expresar su ""derecho a ser perras"".",0,1,0,0,0,3.2
33430,Montero les llama «machistas» pero varios jueces que rebajan penas por el 'sólo sí es sí' son mujeres: URL,0,1,0,0,0,2.4
17707,Sobretodo en la parte de casar a niñas con viejos y en apedrear hasta la muerta a las mujeres URL,0,1,0,0,0,4.2
15095,"La ley para atarlas con cadena ala cocina sigue en pie chicas  Feministas   ? 
a"" no dejen ya la vi esta detras del aborto legal y delante de meter ala cárcel a los negros por que?  pues porque roban  Ni Uno Menos   😰

 Argentina Dijo No Al Aborto   URL",0,1,0,0,0,3.2
18510,Lo que está claro es que las feministas no tienen días felices 😙 URL,0,1,0,0,0,2.6
11547,"Las feministas tratando de tontas a las mujeres que no apoyan su secta.
No se podía saber 😬: URL",0,1,0,0,0,3.0
32145,"Lo que hace daño al feminismo es que los violadores salgan antes pq se ha hecho una chapuza de ley, cuando multitud de gente aviso, de que era una chapuza de ley y de que pasaría lo que ha pasado, mientras vosotros nos decíais que ERA IMPOSIBLE URL",0,1,0,0,0,2.6
20022,Pasaron del feminismo abortero radical a la militancia antinatalista... qué sigue? URL,0,1,0,0,0,3.4
37186,"El feminismo no te empodera, te enseña a victimizarte por ser mujer.

El feminismo no te libera, te hace esclava del odio hacia los hombres.

El feminismo no te protege, sólo te ayuda a abortar.

El feminismo te usa.

Perdón por ser demasiadamente no esto.",0,1,0,0,0,3.8
2648,"Ayer me peleé con una mujer. La golpeé con fuerza brutal, igual que ella a mí. Yo apuntaba al pecho, aprovechado la debilidad para hacer daño. No sé quién de los dos se llevó la peor parte. Podéis llamarme monstruo, pero luego no digáis que soy machista.  feminismo  ",0,1,0,0,0,4.0
8760,"Me parece que hoy es muy buen día para oprimir.

En las marchas del 8M vandalizan, exigen justicia, igualdad, culpan al género masculino de misoginia, machistas… “Juran cuidarse entre ellas”.

Actos como este sólo denotan que se han convertido en lo que un día juraron destruir. URL",0,1,0,0,0,3.6
6030,"Estan tan empeñados en ir contra el feminismo o cualquier cosa q diga el feminismo, que invisibilizan problematicas que afectan a todas las mujeres independientemente de su ideologia, raza, religion, rango etario, situacion economica, estatus social, sexualidad, etc.",0,1,0,0,0,2.4
25947,"MENTION MENTION MENTION MENTION Adoctrinamiento feminazi.

 STOPFEMINAZIS   URL",0,1,0,0,0,3.6
648,"MENTION MENTION MENTION MENTION MENTION Cuántas violaciones van a parar con este tipo de actos!???
 Feminismo Es Cancer  ",0,1,0,0,0,2.6
20498,"MENTION MENTION A esa pendeja estúpida, le importa un pito el colegio, sus compañeros, el almuerzo y la merienda... solo hizo ese video para mostrar las tetas y ergo, hacerse ver. Simple.",0,1,0,0,0,4.0
11648,"MENTION MENTION Los feministas son los q realmente odian a las mujeres, q ironia",0,1,0,0,0,3.4
36798,"Comodoro Rivadavia:
8 de marzo: marchas de feminazis pidiendo el fin del ""Patriarcado"".
9 de marzo: matan a 1 chico en la vía pública, y aparece el cadáver de otro en la playa.
Se dan cuenta? 
La realidad supera todo relato ideológico!",0,1,0,0,0,3.6
12518,¿Por qué les da tanto miedo a las feministas respetar a las mujeres que no siguen su movimiento sectario? 🤔 URL,0,1,0,0,0,2.4
15446,"Lógica feminista, hacer una protesta en hora pico,poniendo a caminar solas en la noche a Miles de mujeres, exponiendolas a ser nuevas víctimas  feminism of anatis mo  ",0,1,0,0,0,3.4
41251,"Si quieres que te sigan las mujeres

Si quieres que te sigan las mujeres, ponte delante
francisco de quevedo 

HASHTAG    frases  ",0,1,0,0,0,2.0
5567,"Siglo XXI, décadas de feminismo a cuestas contra la ‘objetivización y sexualización’ de la mujer y siguen usando el sexo, sus cuerpos, para extorsionar a los hombres.

Además están orgullosas de ello. URL",0,1,0,0,0,3.4
21011,"En la foto se pueden apreciar varios detalles
-La generación “Z"" distraído por la tecnología, ignorando el peligro del mundo real.
-El feminismo ocultándose cobardemente.
-Un macho alfa salvando al niño de graves lesiones.
-Dos maestros Jedi usando la fuerza para detener el bate. URL",0,1,0,0,0,2.6
20048,Así te ves cuando te oprime el patriarcado   //   Así te ves cuando el feminismo “te libera”. URL,0,1,0,0,0,2.6
16229,"Este es el privilegio del que goza el patriarcado, por el que el feminismo sale a la calle a destruir monumentos y a pintar paredes cada año. URL",0,1,0,0,0,2.4
24550,"Un hombre que es golpeado por una mujer también se vuelve víctima de la sociedad, es motivo de burla, discriminación.

Cuando una mujer es golpeada por un hombre hay solidaridad, empatía, se le ayuda. Aún así el feminismo se atreve a decir que todos los hombres somos feminicidas. URL URL",0,1,0,0,0,3.8
120,"El Only Fans demuestra que las mujeres están de acuerdo en ser vistas como objeto siempre y cuando se les pague. 

Perdón por ser tan descaradamente honesto.",0,1,0,0,0,3.8
12411,"Los hombres trabajamos y pagamos las cuentas, ponemos el dinero en la mesa. La mujer por más que estudie va terminar mantenida, solo son un vientre con pies que sirve para darnos hijos,
lavar, planchar, saber cocinar con eso
nos conformamos, no necesitan estudiar tanto.",0,1,0,0,0,4.4
34526,"La violencia sexual hacia el varón se ignora. Una maestra de secundaria tuvo “algo” con su alumno y pudo convertirse en ""Primera Dama"" de Francia. Si fuese al revés estaría en prisión.

La revolución sexual feminazi premia la agresividad sexual femenina y castiga la masculina. URL",0,1,0,0,0,3.2
21834,Las mujeres hacen más daño que las drogas. URL,0,1,0,0,0,3.6
16033,"Hoy quieres que todos se solidaricen contigo porque  supuestamente Mau Nieto te violó, pero se te olvida como te burlabas de Daiana Guzmán y las violaciones.

El peor enemigo de una mujer es otra mujer. URL",0,1,0,0,0,4.0
9880,Ser heterosexual es lo peor que te puede pasar siendo feminista: tarde que temprano terminarás arrodillada chupándole la polla a tu opresor.,0,1,0,0,0,3.0
7643,"La mujer que está soltera a los 30 es porque no tiene nada que ofrecer; es pobre, sin una carrera e insegura; es un asco, una perdedora, inservible. Su destino es la soledad, nació para perder, nadie la quiere.",0,1,0,0,0,4.4
23415,"Vaya descaro. 

Las mujeres son expertas en el arte del engaño. URL",0,1,0,0,0,3.4
16732,Mujeres de verdad.. mujeres femeninas. URL,0,1,0,0,0,3.8
12836,"Otra ""alienada"" del Feminismo de Género. URL",0,1,0,0,0,2.2
22185,El Feminismo no confunde a las verdaderas mujeres. URL,0,1,0,0,0,2.4
8825,"Las personas ingénuas que aún creen en un FEMINISMO ""del bueno"" son corresponsales de que se estén cometiendo barbaries con las Leyes de Género. URL",0,1,0,0,0,2.6
31303,No olvidamos la Maldad del Feminismo y su maltrato a una niña víctima de una trama feminista. URL,0,1,0,0,0,3.0
3472,¿Modelo? será de la estupidez feminista. URL,0,1,0,0,0,2.8
27981,Las mujeres debemos rebelarnos contra el FEMINISMO OPRESOR. URL,0,1,0,0,0,2.6
1696,La maldad feminista merece su karma. URL,0,1,0,0,0,2.6
9554,La barbarie feminista contra la libertad de los hombres: URL,0,1,0,0,0,2.4
36397,"Otra ""ingeniosa forma feminista"" de eliminar a un hombre. URL",0,1,0,0,0,2.8
13022,Mujeres agresoras y hombres denunciados...lo que te oculta el feminismo. URL,0,1,0,0,0,2.6
23811,"MENTION MENTION MENTION Sí, pero la mujer seguirá considerándose como víctima de violencia de género por mucho que no haya pruebas.
Le darán una discapacidad y ventajas que hacen muy llamativo el denunciar en falso, ya que consecuencias, ninguna.",0,1,0,0,0,3.2
28447,"MENTION Exacto, sin eso estariamls extintos, pero las feministas odian al hombre",0,1,0,0,0,2.4
19725,"MENTION MENTION Me reiría más si se lo hacen a Irene Montero y le preguntan por su afición a abrirse de piernas y gastar rodilleras para trepar. Pero entonces ya sería acoso machista en vez de simple bulling, no?",0,1,0,0,0,2.8
7692,"No solo vivieron violencia por parte de “feministas transexcluyentes” sino que ahora las chicas están siendo desalojadas del lugar donde están viviendo.

¿Qué está pasando con la gente en Guadalajara? 😡 URL",0,1,0,0,0,2.6
21126,"MENTION Cuántas sinvergüenzas,que se aprovechan de los hombres por qué saben que la justicia las defienden solo por ser mujer. 🤮🤬🤬🤬🤬🤬",0,1,0,0,0,2.4
34202,"Otra vez la doble moral de las mujeres: cuando una de ellas  hace miles de hilos e historias de cómo “fue violentada” y aún así seguía, es valiente, pero uno no las exhibe y lo tachan de obsesionado, poco hombre.

Chinguen mucho a su madre ustedes y su empatía selectiva. URL",0,1,0,0,0,2.8
37036,"Lo más jodido de este mundo es que ahora una mujer no puede morir por borracha y drogadicta porque tiene que haber un feminicida. Cuanto daño le ha hecho el feminismo a esta sociedad. 

Primero deberían educar a sus hijas para que no anden de libertinas.  Justicia Para Ari   URL",0,1,0,0,0,3.8
34616,"Después de todo, algo que le podemos agradecer a Bad Bunny es la lavada de cerebro que les ha dado a las jovencitas, gracias a la basura de letra en sus canciones las mujeres se dejan tratar como las perras qué son. URL",0,1,0,0,0,4.4
4367,"MENTION El feminismo actual actúa como una secta. Se mueve como una secta. Adoctrina como una secta. Se comporta como una secta. Ergo, es una secta.",0,1,0,0,0,3.0
25046,"Feministas: El patriarcado oprime a la mujer tratándola como ciudadana de segunda 😭

Also feministas: URL",0,1,0,0,0,2.2
17347,"Las feministas son esas personas que critican el sexismo, pero luego un hombre no puede corregirlas por ser hombre: URL",0,1,0,0,0,2.6
4313,Bueno. Ya van reconociendo que el feminismo discrimina a las mujeres que no comparten sus mismas ideas URL,0,1,0,0,0,2.6
36150,"Al igual que el patriarcado, los argumentos feministas no existen 😌 URL",0,1,0,0,0,2.4
4534,"Feministas: El patriarcado promueve las conductas sexistas 😭😭😭

Also feministas: URL",0,1,0,0,0,2.0
27508,"Pedirle que no discrimine a los hombres es ser antifeminista.
Pero el feminismo es igualdad 😛 URL",0,1,0,0,0,2.4
9380,"Feministas: ""Vivimos en una sociedad patriarcal que infravalora e invisibiliza a las mujeres""

La sociedad patriarcal: URL",0,1,0,0,0,2.4
11467,"He buscado la fuente de los datos y...
¡Es de un chiringuito feminista! 
No sé, Rick... 😏 URL",0,1,0,0,0,2.2
8984,"Vaya, vaya... Pero era la pareja heterosexual la que era un riesgo para las mujeres, ¿no? 😉 URL",0,1,0,0,0,2.6
12927,Ya estaban tardando en meter el feminismo en las criptomonedas: URL,0,1,0,0,0,1.2
37499,"Feministas: ""los onvres nos sexualizan, las mujeres no somos así""

Patricia Pino debe ser un hombre entonces 🤔: URL",0,1,0,0,0,2.2
23026,Imagina pensar que la vida de las mujeres sólo se centra en buscar aprobación masculina 🙄: URL,0,1,0,0,0,2.2
33513,"Piensa feminista, piensa 😤 URL",0,1,0,0,0,1.8
19940,"Un aliade asumiendo que las mujeres no tienen capacidad de decisión.

¡Qué sorpresa! 😮 URL",0,1,0,0,0,2.4
1535,"Ah, que ahora resulta que decir ""mi chica"" es ofensivo para progres y feministas porque mi chica no es de mi propiedad. Entiendo. Pues yo ahí me libro porque siempre le digo mi culo gordo. Por una vez hago algo que no les molesta, qué alivio.",0,1,0,0,0,2.4
31057,Aliade feminista promedio be like: URL,0,1,0,0,0,1.4
39070,"¿Libertad siempre?
¿Seguro, feminista?
¿Seguro? 🤨 URL",0,1,0,0,0,2.0
11108,"Hablar sin saber, me recuerda más al comportamiento de una feminista. 

Recapacita un poco, si quieres ☺ URL",0,1,0,0,0,2.6
14308,"Voy sabiendo que las mujeres les platican a sus amigas hasta de que tamaño lo tiene el hombre que se cenan.

Hombres, tengan un poquito de dignidad amor propio y no anden teniendo relaciones sexuales fuera del matrimonio, porque luego toda la ciudad sabe que lo tienen chiquito.",0,1,0,0,0,3.0
10311,"«Chicas, si os quedáis embarazadas, id corriendo a un abortorio y haced que ese pequeño bastardo sea succionado ya mismo».

Cualquiera que tenga a gente así en su lado forma parte del lado malo. Más sencillo no te lo pueden poner. URL",0,1,0,0,0,3.0
13205,"La  pelotuda esta MENTION comenzó todo ahora cualquier loca pobre con problemas psicológicos se tiran a chicos inocentes para sacarle algo de dinero como se puede ver 
el VIDEO que el FEMINISMO NO quiere que VEAS😐[FINAL INESPERADO]⚠️ URL vía MENTION",0,1,0,0,0,2.4
141,"MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION TV llenos de corruptos Feminazis, Abortistas, Legalización de la pedo filia, Plan de Educación Sexual de los 1.500 géneros en escuelas, Doble condena de prision al Hombre Siempre creerle ala mujer aunque sea falsa la denuncia. Conjunto de mrda llamada MENTION y MENTION",0,1,0,0,0,3.4
40158,"No feminismo no ataques a mis pokemons &gt;:T 
  8 M   URL",0,1,0,0,0,1.6
27001,Una feminista vera esto y se le va a safar un tornillo. URL,0,1,0,0,0,2.0
1858,"MENTION Alguien sabe si esta pelotuda es  Mexicana   ? El feminismo y el socialismo progre son un CÁNCER. 

¡Salu2! URL",0,1,0,0,0,3.6
5891,"MENTION MENTION MENTION Solo te falta esta cara y estar fumada y así dicen que el feminismo cambia ala gente, sí las vuelve mas hipócrita si no se aferran a tus leyes 😏 URL",0,1,0,0,0,2.6
6905,"Ya saben si una feminazi mata por despecho a otra persona es que un Mago Patriarcal lo hizo y tiene justificado sus actos machirulos la victima ""mujer"" ¿a poco no? ^   ^ URL",0,1,0,0,0,3.2
16973,"Te venden leyes como el feminicidio, pero defienden a sus aliades que te golpean.
No solo es el masismo, es todo el socialismo. URL",0,1,0,0,0,2.6
8944,"Muchas mujeres no quieren igualdad de derechos, quieren privilegios. URL",0,1,0,0,0,2.8
28380,"MENTION Muchas cosas dentro del feminismo actual son una contradicción. 
Las voceras del feminismo deberían analizar mejor lo que defienden.",0,1,0,0,0,2.0
23821,La verdadera cara del feminismo URL,0,1,0,0,0,0.8
26310,El delirio personal que tiene esta mina conmigo es ridículo y hasta gracioso. Recuerdo a esta mina lloriqueando q le bardeaban feministas cuando ella es igual de hipocrita. Asi es como se les cae la careta a personas como estas. Mandenselo q la cagona me tiene bloqueada💜 URL,0,1,0,0,0,2.0
38446,"Tras la independencia de la mujer ellas también tendrán menos en cuenta el poder, el dinero y la practicidad que un hombre pueda tener.",0,1,0,0,0,2.0
18229,"Un aliade llorando porque las feministas no les consigan quitar más derechos a los hombres.
Nada nuevo. URL",0,1,0,0,0,2.6
